geometry,data,zone,name,id,type
"MULTIPOLYGON (((100.925925 18.189831, 100.94159 18.1917, 101.014107 18.142311, 101.024222 18.094369, 101.039107 18.07904, 101.006636 18.030791, 100.976898 18.02416, 100.968529 17.96991, 100.94863 17.945382, 100.981757 17.915601, 101.029297 17.897922, 101.019019 17.872352, 100.982293 17.866859, 100.9572 17.877751, 100.960801 17.870889, 100.953888 17.864701, 100.917267 17.880491, 100.901254 17.867429, 100.885047 17.871351, 100.876106 17.859219, 100.857711 17.871089, 100.80912 17.857259, 100.794547 17.863591, 100.788209 17.85248, 100.772918 17.859042, 100.753434 17.872081, 100.727853 17.90748, 100.718827 17.907061, 100.72329 17.93532, 100.770302 17.998121, 100.780708 18.0181, 100.775268 18.02677, 100.802918 18.052611, 100.812279 18.075692, 100.851929 18.08092, 100.859062 18.101811, 100.876899 18.116819, 100.877311 18.140159, 100.915307 18.156911, 100.910172 18.192511, 100.925925 18.189831)))",80,,ฟากท่า,5305,3
"MULTIPOLYGON (((101.099068 18.378261, 101.130601 18.365229, 101.149987 18.34553, 101.183639 18.337359, 101.181602 18.324952, 101.151009 18.29549, 101.160972 18.273519, 101.146027 18.25893, 101.161346 18.24401, 101.167183 18.216021, 101.182 18.21722, 101.193015 18.20862, 101.162743 18.12163, 101.174142 18.075439, 101.185982 18.063631, 101.163047 18.028901, 101.152603 18.03503, 101.123779 17.998171, 101.119271 17.949991, 101.105102 17.944651, 101.090477 17.923621, 101.049263 17.911881, 101.029297 17.897922, 100.981757 17.915601, 100.948503 17.943981, 100.968529 17.96991, 100.976898 18.02416, 101.006636 18.030791, 101.039107 18.07904, 101.024222 18.094369, 101.014107 18.142311, 100.94159 18.1917, 100.916458 18.195611, 100.927368 18.21043, 100.914528 18.22632, 100.928018 18.249031, 100.941148 18.252332, 100.965416 18.27632, 100.982323 18.304319, 101.00087 18.301969, 101.007637 18.316359, 101.059806 18.354371, 101.07705 18.355212, 101.088929 18.378491, 101.099068 18.378261)))",80,,บ้านโคก,5306,3
"MULTIPOLYGON (((100.069068 17.437531, 100.100213 17.42805, 100.125931 17.403089, 100.14598 17.402442, 100.15818 17.418649, 100.184158 17.430799, 100.240731 17.38719, 100.256074 17.402121, 100.277313 17.392731, 100.286758 17.37168, 100.240432 17.342938, 100.238898 17.31514, 100.25431 17.24264, 100.188247 17.19071, 100.17691 17.188869, 100.159377 17.210201, 100.107467 17.197591, 100.073959 17.179139, 100.038489 17.17835, 100.031761 17.16251, 100.00734 17.173551, 100.00167 17.18465, 99.980957 17.171632, 99.974639 17.196759, 99.983382 17.21328, 99.960196 17.22889, 99.977759 17.24316, 99.956962 17.23965, 99.966758 17.24984, 99.968087 17.27907, 99.975159 17.28717, 99.998582 17.290331, 100.016099 17.328042, 100.001998 17.351882, 100.009072 17.356971, 100.001358 17.366851, 100.010613 17.380391, 99.991058 17.402389, 99.997308 17.414191, 100.04609 17.42289, 100.050133 17.43019, 100.064873 17.41869, 100.064216 17.442432, 100.069068 17.437531)))",80,,พิชัย,5307,3
"MULTIPOLYGON (((99.99801 17.82777, 100.002739 17.820151, 100.017549 17.82583, 100.039497 17.806011, 100.064362 17.797822, 100.074486 17.7787, 100.093934 17.772899, 100.104812 17.754281, 100.088272 17.71433, 100.091858 17.68028, 100.068002 17.67646, 100.075698 17.656901, 100.068428 17.6245, 100.079521 17.619081, 100.064437 17.60732, 100.078942 17.584891, 100.067756 17.52758, 100.087051 17.508691, 100.015908 17.478111, 99.955857 17.51881, 99.92752 17.565459, 99.926376 17.586111, 99.976112 17.61989, 99.967109 17.63052, 99.978539 17.65613, 99.965669 17.7093, 99.921463 17.747569, 99.914299 17.762491, 99.927452 17.772649, 99.923737 17.78484, 99.898377 17.80408, 99.912499 17.802061, 99.938476 17.78107, 99.959137 17.77816, 99.964951 17.796792, 99.981698 17.7982, 99.994789 17.810359, 99.988601 17.83251, 99.99801 17.82777)))",80,,ลับแล,5308,3
"MULTIPOLYGON (((100.383498 17.6324, 100.421243 17.620981, 100.42633 17.60407, 100.442131 17.608489, 100.437798 17.583549, 100.446122 17.568149, 100.492607 17.53795, 100.502068 17.508939, 100.525117 17.50901, 100.538826 17.47908, 100.556382 17.49802, 100.619582 17.52965, 100.643593 17.51966, 100.646918 17.47212, 100.615548 17.463739, 100.604827 17.444838, 100.605103 17.426131, 100.59195 17.41802, 100.532059 17.415422, 100.515777 17.402321, 100.502571 17.42684, 100.48561 17.416379, 100.428527 17.419811, 100.423043 17.410761, 100.369041 17.387019, 100.330918 17.38497, 100.326011 17.36725, 100.30552 17.37767, 100.286758 17.37168, 100.277313 17.392731, 100.256074 17.402121, 100.243302 17.4191, 100.249749 17.472651, 100.18705 17.481131, 100.171158 17.54781, 100.209358 17.54611, 100.243415 17.59084, 100.267563 17.592782, 100.28965 17.604941, 100.299683 17.620849, 100.345651 17.631101, 100.353637 17.620202, 100.365311 17.62112, 100.379067 17.63923, 100.383498 17.6324)))",80,,ทองแสนขัน,5309,3
"MULTIPOLYGON (((100.24665 18.266091, 100.260612 18.25379, 100.27649 18.256739, 100.270622 18.223831, 100.297158 18.18207, 100.336707 18.15679, 100.354569 18.156911, 100.399085 18.13425, 100.393433 18.11565, 100.401519 18.09756, 100.397362 18.084489, 100.411408 18.07378, 100.404876 18.063229, 100.418517 18.02672, 100.415832 18.020179, 100.393882 18.019791, 100.351754 17.98157, 100.36116 17.924651, 100.337646 17.889001, 100.327796 17.889972, 100.308578 17.93091, 100.289589 17.934511, 100.287505 17.94793, 100.272468 17.954389, 100.261979 17.9768, 100.23143 17.98119, 100.221939 18.003352, 100.227302 18.008649, 100.218979 18.01581, 100.240753 18.02628, 100.204818 18.067079, 100.18734 18.069709, 100.171889 18.099511, 100.118507 18.12475, 100.081626 18.117229, 100.037842 18.14604, 100.058799 18.170971, 100.064781 18.208802, 100.077941 18.23403, 100.073014 18.243131, 100.079056 18.253241, 100.087067 18.251771, 100.08709 18.26009, 100.107467 18.258631, 100.165847 18.230851, 100.169029 18.244931, 100.178016 18.24497, 100.182373 18.23127, 100.2054 18.2566, 100.24665 18.266091)))",80,,เมืองแพร่,5401,3
"MULTIPOLYGON (((100.444923 18.48984, 100.477319 18.493681, 100.48391 18.480489, 100.508148 18.47148, 100.543297 18.487791, 100.553077 18.41983, 100.538361 18.388879, 100.5185 18.38967, 100.507118 18.36018, 100.482873 18.348409, 100.494781 18.336851, 100.48182 18.316619, 100.484803 18.290252, 100.495782 18.27802, 100.47754 18.262551, 100.455749 18.212841, 100.461326 18.192329, 100.447998 18.157011, 100.418289 18.15336, 100.411522 18.13987, 100.397713 18.13381, 100.354569 18.156911, 100.336707 18.15679, 100.287499 18.1919, 100.270257 18.225201, 100.277199 18.254369, 100.268151 18.255782, 100.272117 18.26723, 100.258622 18.289249, 100.217873 18.283212, 100.206391 18.29876, 100.216041 18.35113, 100.208474 18.367888, 100.271392 18.45169, 100.298912 18.450639, 100.321777 18.46541, 100.341781 18.4519, 100.344728 18.441482, 100.396507 18.41815, 100.392799 18.436322, 100.41304 18.441482, 100.422631 18.45729, 100.401749 18.484211, 100.417031 18.48061, 100.436012 18.498711, 100.444923 18.48984)))",80,,ร้องกวาง,5402,3
"MULTIPOLYGON (((100.005797 18.3946, 100.027627 18.3832, 100.040306 18.385549, 100.037598 18.36331, 100.065217 18.360349, 100.06018 18.3486, 100.07782 18.347041, 100.074226 18.330419, 100.084671 18.319931, 100.077447 18.307731, 100.092566 18.28315, 100.087067 18.251771, 100.079056 18.253241, 100.073014 18.243131, 100.077941 18.23403, 100.064781 18.208802, 100.058799 18.170971, 100.038193 18.1392, 100.016288 18.127059, 100.011978 18.113929, 99.979537 18.08657, 99.976602 18.03304, 99.961739 18.00567, 99.93599 17.9751, 99.886986 17.940701, 99.894042 17.93281, 99.885208 17.924881, 99.867638 17.937371, 99.837098 17.922219, 99.812301 17.92778, 99.793159 17.922591, 99.788108 17.929841, 99.684669 17.903941, 99.657479 17.936019, 99.668953 17.950702, 99.664581 17.953421, 99.677727 17.956051, 99.690591 18.006531, 99.670005 18.04014, 99.693428 18.054309, 99.691329 18.06284, 99.720839 18.067849, 99.740661 18.106941, 99.76242 18.120301, 99.755334 18.139321, 99.800491 18.19828, 99.808609 18.22118, 99.822922 18.236141, 99.834557 18.234511, 99.85212 18.254262, 99.859543 18.28212, 99.90895 18.27908, 99.937943 18.3267, 99.940949 18.349161, 99.952263 18.35399, 99.956361 18.373851, 99.970329 18.383079, 99.96769 18.391831, 99.98903 18.39032, 99.999138 18.401531, 100.005797 18.3946)))",80,,ลอง,5403,3
"MULTIPOLYGON (((100.048684 18.135669, 100.063599 18.13481, 100.081626 18.117229, 100.118507 18.12475, 100.171889 18.099511, 100.18734 18.069709, 100.204818 18.067079, 100.240753 18.02628, 100.218979 18.01581, 100.227302 18.008649, 100.221939 18.003352, 100.23143 17.98119, 100.261979 17.9768, 100.273559 17.95394, 100.248268 17.960069, 100.236763 17.953551, 100.216203 17.918992, 100.1894 17.901741, 100.180046 17.914689, 100.130699 17.936639, 100.131013 17.95627, 100.149971 17.977819, 100.14428 17.991719, 100.122079 18.000401, 100.11528 18.012261, 100.019547 18.032641, 100.007621 18.044041, 99.974632 18.04248, 99.979537 18.08657, 100.011978 18.113929, 100.016288 18.127059, 100.038193 18.1392, 100.037842 18.14604, 100.048684 18.135669)))",80,,สูงเม่น,5404,3
"MULTIPOLYGON (((99.998757 18.04339, 100.045304 18.0253, 100.114571 18.01263, 100.122079 18.000401, 100.136292 17.9977, 100.150231 17.976472, 100.131013 17.95627, 100.130699 17.936639, 100.180046 17.914689, 100.1894 17.901741, 100.161843 17.88777, 100.138154 17.859441, 100.078721 17.836679, 100.066514 17.839031, 100.059182 17.831849, 100.047043 17.84585, 99.998741 17.827271, 99.989388 17.832991, 99.994789 17.810359, 99.981698 17.7982, 99.964951 17.796792, 99.959647 17.778709, 99.947862 17.7772, 99.895982 17.807342, 99.913071 17.82088, 99.910493 17.839099, 99.937524 17.851641, 99.907968 17.87446, 99.907448 17.88212, 99.89463 17.877122, 99.87773 17.895759, 99.878578 17.923541, 99.894042 17.93281, 99.886986 17.940701, 99.93599 17.9751, 99.94458 17.992959, 99.960395 18.003799, 99.976112 18.031449, 99.973709 18.04166, 99.998757 18.04339)))",80,,เด่นชัย,5405,3
"MULTIPOLYGON (((100.169617 18.82519, 100.187187 18.82883, 100.197899 18.812352, 100.228348 18.823481, 100.304619 18.816552, 100.313148 18.808999, 100.339759 18.81162, 100.33892 18.785531, 100.364501 18.774762, 100.36 18.749491, 100.392517 18.740381, 100.390212 18.72517, 100.36506 18.705551, 100.353812 18.678231, 100.363715 18.642511, 100.39357 18.636861, 100.398347 18.625551, 100.383263 18.620451, 100.372337 18.564411, 100.389367 18.556489, 100.397567 18.52532, 100.388877 18.509719, 100.422631 18.45729, 100.41304 18.441482, 100.392799 18.436322, 100.394363 18.41789, 100.376961 18.43231, 100.344728 18.441482, 100.341781 18.4519, 100.321777 18.46541, 100.298912 18.450639, 100.271392 18.45169, 100.208779 18.37006, 100.216041 18.35113, 100.209504 18.324111, 100.214448 18.319411, 100.198792 18.277491, 100.187882 18.2816, 100.186059 18.296481, 100.177726 18.288009, 100.161378 18.296599, 100.169533 18.310901, 100.155739 18.313159, 100.164405 18.319739, 100.158989 18.34295, 100.108949 18.34731, 100.099358 18.357821, 100.077057 18.346841, 100.061301 18.348021, 100.065217 18.360349, 100.037598 18.36331, 100.040306 18.385549, 100.026389 18.383601, 100.001679 18.399391, 100.015671 18.435289, 100.005761 18.443161, 100.022879 18.446031, 100.025658 18.467671, 100.050751 18.49544, 100.057167 18.555352, 100.077476 18.55893, 100.092345 18.571121, 100.108491 18.55813, 100.11177 18.58811, 100.121842 18.599002, 100.101448 18.627532, 100.113038 18.669742, 100.098396 18.727502, 100.102806 18.74952, 100.127319 18.782561, 100.117081 18.798499, 100.118286 18.815549, 100.135827 18.81539, 100.158723 18.832461, 100.169617 18.82519)))",80,,สอง,5406,3
"MULTIPOLYGON (((99.641769 18.054849, 99.651902 18.05481, 99.659082 18.038419, 99.670005 18.04014, 99.689278 18.014821, 99.677727 17.956051, 99.664581 17.953421, 99.668953 17.950702, 99.657479 17.936019, 99.684669 17.903941, 99.788108 17.929841, 99.793159 17.922591, 99.812301 17.92778, 99.837098 17.922219, 99.869316 17.937059, 99.879449 17.922582, 99.87773 17.895759, 99.89463 17.877122, 99.907448 17.88212, 99.937667 17.85024, 99.910493 17.839099, 99.913071 17.82088, 99.8984 17.80512, 99.838418 17.79552, 99.832916 17.80192, 99.808388 17.801441, 99.779358 17.786962, 99.778542 17.77589, 99.752403 17.751341, 99.757941 17.7481, 99.754311 17.738179, 99.737388 17.72089, 99.717621 17.727381, 99.70858 17.755159, 99.69258 17.757009, 99.671257 17.798932, 99.651253 17.794162, 99.6307 17.813231, 99.600319 17.819781, 99.544799 17.808732, 99.520911 17.79565, 99.517098 17.781221, 99.500107 17.77258, 99.483009 17.743191, 99.461731 17.730751, 99.45465 17.710239, 99.418159 17.704211, 99.400514 17.734801, 99.381791 17.742541, 99.38675 17.75365, 99.370042 17.775511, 99.386932 17.78788, 99.395392 17.814061, 99.41391 17.823601, 99.422988 17.848592, 99.476951 17.892709, 99.484657 17.91875, 99.595161 18.00634, 99.587097 18.033491, 99.620345 18.046931, 99.632019 18.060271, 99.641769 18.054849)))",80,,วังชิ้น,5407,3
"MULTIPOLYGON (((100.105874 18.352119, 100.158989 18.34295, 100.164405 18.319739, 100.155739 18.313159, 100.169533 18.310901, 100.161378 18.296599, 100.177726 18.288009, 100.186706 18.296109, 100.190957 18.278681, 100.202621 18.283011, 100.204331 18.298441, 100.215852 18.2936, 100.217873 18.283212, 100.258622 18.289249, 100.272117 18.26723, 100.268151 18.255782, 100.25377 18.25666, 100.245271 18.268119, 100.230393 18.266679, 100.2054 18.2566, 100.182373 18.23127, 100.178016 18.24497, 100.169029 18.244931, 100.165847 18.230851, 100.107467 18.258631, 100.08709 18.26009, 100.092614 18.285632, 100.077447 18.307731, 100.084671 18.319931, 100.074677 18.338809, 100.081032 18.35262, 100.099358 18.357821, 100.105874 18.352119)))",80,,หนองม่วงไข่,5408,3
"MULTIPOLYGON (((100.669281 19.056971, 100.689987 19.042221, 100.71225 19.04323, 100.735253 19.022529, 100.780968 19.030611, 100.783919 19.010071, 100.798943 19.014201, 100.838402 18.982669, 100.812659 18.949351, 100.816962 18.92918, 100.801072 18.92712, 100.797988 18.91473, 100.804596 18.9113, 100.793182 18.903041, 100.802827 18.889911, 100.767906 18.875901, 100.783669 18.858541, 100.780906 18.84658, 100.803552 18.83406, 100.789467 18.817651, 100.794128 18.788441, 100.775673 18.765381, 100.76748 18.7656, 100.773957 18.75218, 100.758231 18.73794, 100.76748 18.714711, 100.761048 18.713109, 100.759788 18.721781, 100.755462 18.713882, 100.773201 18.706591, 100.795883 18.672942, 100.727508 18.675681, 100.709968 18.700371, 100.693841 18.68483, 100.691102 18.69393, 100.677582 18.68648, 100.641647 18.68841, 100.632446 18.705289, 100.623268 18.6993, 100.610489 18.708111, 100.592682 18.70048, 100.599549 18.713421, 100.595139 18.73461, 100.608109 18.745999, 100.602058 18.759011, 100.60862 18.775241, 100.586792 18.788111, 100.586838 18.801539, 100.571748 18.824502, 100.53875 18.82671, 100.528488 18.834409, 100.532189 18.90596, 100.518822 18.928, 100.538459 18.93968, 100.534286 18.959841, 100.544738 18.96148, 100.543427 18.97982, 100.525513 18.99853, 100.547851 18.995211, 100.539384 19.043992, 100.550012 19.03813, 100.5579 19.042579, 100.568908 19.02745, 100.606728 19.01847, 100.634584 19.05926, 100.669281 19.056971)))",80,,เมืองน่าน,5501,3
"MULTIPOLYGON (((101.2287 18.896249, 101.249909 18.894211, 101.256637 18.86289, 101.244812 18.83028, 101.255401 18.811559, 101.25122 18.7757, 101.225791 18.730079, 101.236298 18.709841, 101.25106 18.708469, 101.27298 18.688631, 101.228996 18.627202, 101.183662 18.60975, 101.184219 18.55814, 101.151306 18.5511, 101.139838 18.52606, 101.105651 18.51959, 101.100341 18.53486, 101.064308 18.5708, 101.045067 18.5789, 101.043456 18.586861, 101.02414 18.586651, 101.013207 18.607011, 100.994721 18.611102, 100.987802 18.5991, 100.9775 18.59819, 100.928704 18.621779, 100.931183 18.637781, 100.922591 18.644569, 100.916702 18.67631, 100.923692 18.693839, 100.956101 18.71372, 100.949952 18.728072, 100.987289 18.812402, 100.986359 18.84485, 101.008339 18.844579, 101.013153 18.85375, 101.033348 18.859211, 101.070655 18.848569, 101.110747 18.849741, 101.125525 18.863099, 101.162406 18.856761, 101.169617 18.887082, 101.189713 18.883791, 101.2287 18.896249)))",80,,แม่จริม,5502,3
"MULTIPOLYGON (((100.492607 19.051091, 100.493523 19.03552, 100.516739 19.02167, 100.504577 19.004841, 100.506088 18.988221, 100.525513 18.99853, 100.543427 18.97982, 100.544822 18.962182, 100.534286 18.959841, 100.538459 18.93968, 100.518822 18.928, 100.532189 18.90596, 100.532241 18.84134, 100.506959 18.815871, 100.509842 18.792329, 100.49588 18.733302, 100.466019 18.725879, 100.454017 18.744051, 100.439339 18.738501, 100.41983 18.74506, 100.402123 18.736001, 100.373208 18.742271, 100.36 18.749491, 100.363296 18.777251, 100.33892 18.785531, 100.346909 18.811951, 100.340997 18.82264, 100.365349 18.84619, 100.368554 18.87003, 100.387947 18.887841, 100.392922 18.924882, 100.409188 18.933558, 100.407737 18.94342, 100.429999 18.952979, 100.420548 18.979941, 100.42958 18.983471, 100.459954 19.051, 100.492607 19.051091)))",80,,บ้านหลวง,5503,3
"MULTIPOLYGON (((100.667861 18.43977, 100.702103 18.428431, 100.715308 18.435611, 100.71733 18.420541, 100.73095 18.417811, 100.84787 18.42757, 100.850541 18.38957, 100.86345 18.37045, 100.879509 18.365329, 100.891556 18.335301, 100.907806 18.348632, 100.917221 18.346799, 100.923737 18.365789, 100.96099 18.381989, 100.971467 18.38253, 100.973092 18.374202, 101.017228 18.37762, 101.056969 18.4219, 101.081138 18.403351, 101.089011 18.376039, 101.07705 18.355212, 101.059806 18.354371, 101.007172 18.315951, 101.00087 18.301969, 100.982323 18.304319, 100.953742 18.264249, 100.921089 18.24177, 100.914498 18.225591, 100.927323 18.209222, 100.910172 18.192511, 100.908066 18.174971, 100.915307 18.156911, 100.877311 18.140159, 100.876899 18.116819, 100.859062 18.101811, 100.851272 18.080339, 100.826042 18.078609, 100.819077 18.11634, 100.801147 18.118749, 100.7883 18.103611, 100.777909 18.10434, 100.773454 18.12684, 100.748429 18.14683, 100.75843 18.16758, 100.752374 18.17955, 100.734451 18.18625, 100.698937 18.18409, 100.68959 18.191841, 100.682557 18.217671, 100.656921 18.22216, 100.632423 18.2443, 100.609292 18.235391, 100.575944 18.24007, 100.55568 18.232601, 100.534653 18.25018, 100.526749 18.24755, 100.523726 18.272222, 100.489861 18.27311, 100.495782 18.27802, 100.484803 18.290252, 100.481927 18.318201, 100.494781 18.336851, 100.482873 18.348409, 100.507118 18.36018, 100.5185 18.38967, 100.538361 18.388879, 100.552375 18.415889, 100.572251 18.419032, 100.579971 18.445001, 100.624938 18.42875, 100.649696 18.431602, 100.665206 18.44872, 100.667861 18.43977)))",80,,นาน้อย,5504,3
"MULTIPOLYGON (((101.083801 19.379182, 101.08982 19.379, 101.098153 19.350611, 101.127868 19.344591, 101.156059 19.30562, 101.120887 19.301591, 101.13092 19.279581, 101.131782 19.20888, 101.107871 19.187641, 101.128098 19.145322, 101.129958 19.092291, 101.103158 19.055171, 101.066338 19.0299, 101.063271 18.988461, 101.075111 18.959691, 101.053963 18.95846, 101.039253 18.971871, 101.014092 18.97374, 101.001251 18.983191, 100.993155 18.97211, 100.973976 18.97043, 100.967178 18.97969, 100.942527 18.98163, 100.929864 18.966079, 100.915291 18.965471, 100.904082 18.978692, 100.910621 18.982339, 100.906922 18.987221, 100.932685 18.99829, 100.91478 19.010901, 100.923699 19.016439, 100.92038 19.032279, 100.933114 19.044612, 100.961678 19.03529, 100.978943 19.043741, 100.992921 19.07017, 100.973183 19.06176, 100.93235 19.063, 100.920257 19.084341, 100.929337 19.095051, 100.897491 19.118649, 100.8814 19.14142, 100.813897 19.146231, 100.810784 19.160061, 100.796044 19.17266, 100.795028 19.204322, 100.772918 19.21304, 100.783019 19.213792, 100.794807 19.23205, 100.80223 19.219551, 100.830596 19.223141, 100.845971 19.226869, 100.865173 19.250691, 100.889794 19.245021, 100.942201 19.26479, 100.95616 19.262502, 100.965881 19.291679, 101.043504 19.297821, 101.024368 19.323669, 101.030861 19.336911, 101.024238 19.34742, 101.040931 19.36793, 101.083801 19.379182)))",80,,ปัว,5505,3
"MULTIPOLYGON (((100.621551 19.30348, 100.707963 19.28677, 100.733726 19.270909, 100.779746 19.27222, 100.781326 19.246812, 100.796142 19.2337, 100.783019 19.213792, 100.772918 19.21304, 100.795028 19.204322, 100.796044 19.17266, 100.810784 19.160061, 100.813897 19.146231, 100.877678 19.144679, 100.897491 19.118649, 100.929337 19.095051, 100.920257 19.084341, 100.93235 19.063, 100.973183 19.06176, 100.992501 19.07068, 100.985381 19.050082, 100.961678 19.03529, 100.93106 19.04398, 100.92038 19.032279, 100.923279 19.015471, 100.914749 19.011601, 100.932542 18.99765, 100.906922 18.987221, 100.904183 18.97353, 100.888283 18.98406, 100.841178 18.98813, 100.798349 19.014399, 100.785911 19.008841, 100.779502 19.03113, 100.735253 19.022529, 100.71225 19.04323, 100.689408 19.04243, 100.665878 19.060091, 100.634584 19.05926, 100.616943 19.03986, 100.587342 19.055741, 100.565551 19.07316, 100.57534 19.10303, 100.586724 19.094142, 100.603179 19.102818, 100.629791 19.09816, 100.648871 19.11684, 100.61979 19.180701, 100.618493 19.224511, 100.602272 19.249321, 100.613342 19.305871, 100.621551 19.30348)))",80,,ท่าวังผา,5506,3
"MULTIPOLYGON (((100.540581 18.826521, 100.571748 18.824502, 100.586838 18.801539, 100.586792 18.788111, 100.60862 18.775241, 100.602058 18.759011, 100.608109 18.745999, 100.595139 18.73461, 100.599549 18.713421, 100.592682 18.70048, 100.610489 18.708111, 100.623268 18.6993, 100.632446 18.705289, 100.641647 18.68841, 100.677582 18.68648, 100.691102 18.69393, 100.693841 18.68483, 100.709968 18.700371, 100.720803 18.67866, 100.750519 18.672331, 100.825416 18.679572, 100.86113 18.669229, 100.878777 18.675911, 100.920342 18.667419, 100.922591 18.644569, 100.931183 18.637781, 100.928704 18.621779, 100.9775 18.59819, 100.987802 18.5991, 100.994721 18.611102, 101.008407 18.609, 101.02414 18.586651, 101.043456 18.586861, 101.045067 18.5789, 101.063781 18.571251, 101.100341 18.53486, 101.105651 18.51959, 101.093666 18.49716, 101.095878 18.481991, 101.056282 18.44054, 101.055893 18.418041, 101.027573 18.395869, 101.017228 18.37762, 100.973092 18.374202, 100.971467 18.38253, 100.96099 18.381989, 100.923737 18.365789, 100.917221 18.346799, 100.907806 18.348632, 100.891556 18.335301, 100.879509 18.365329, 100.86345 18.37045, 100.850541 18.38957, 100.84787 18.42757, 100.73095 18.417811, 100.71733 18.420541, 100.715308 18.435611, 100.703322 18.428399, 100.686334 18.43781, 100.669937 18.435351, 100.665206 18.44872, 100.649696 18.431602, 100.624938 18.42875, 100.579971 18.445001, 100.572869 18.419611, 100.553551 18.415689, 100.543297 18.487791, 100.508148 18.47148, 100.48391 18.480489, 100.47834 18.493371, 100.449158 18.49446, 100.445579 18.488651, 100.437493 18.498649, 100.424522 18.49415, 100.417031 18.48061, 100.401749 18.484211, 100.38858 18.510829, 100.397567 18.52532, 100.389367 18.556489, 100.372337 18.564411, 100.383263 18.620451, 100.398347 18.625551, 100.39357 18.636861, 100.363715 18.642511, 100.353767 18.678801, 100.36506 18.705551, 100.390212 18.72517, 100.393485 18.73887, 100.454017 18.744051, 100.466019 18.725879, 100.49588 18.733302, 100.509842 18.792329, 100.506959 18.815871, 100.528488 18.834409, 100.540581 18.826521)))",80,,เวียงสา,5507,3
"MULTIPOLYGON (((100.897179 19.631411, 100.918281 19.61982, 100.959763 19.62307, 100.978446 19.61499, 100.975898 19.60047, 100.9645 19.591249, 100.96434 19.57323, 100.998176 19.563931, 101.015616 19.53979, 101.017631 19.520839, 101.001641 19.516299, 101.004699 19.499942, 100.996613 19.486951, 101.006172 19.477809, 101.01529 19.42417, 101.042428 19.418818, 101.095138 19.431331, 101.097679 19.42615, 101.089271 19.38003, 101.040931 19.36793, 101.039201 19.35828, 101.011177 19.336241, 100.98024 19.35302, 100.983886 19.37982, 100.967795 19.359529, 100.951883 19.353621, 100.937301 19.360931, 100.921044 19.35366, 100.863183 19.363469, 100.837547 19.358811, 100.785882 19.37569, 100.773727 19.402839, 100.754272 19.409971, 100.758598 19.427561, 100.744317 19.45775, 100.748299 19.471049, 100.818528 19.523351, 100.849998 19.566351, 100.862007 19.571501, 100.860588 19.579, 100.884621 19.604231, 100.897179 19.631411)))",80,,ทุ่งช้าง,5508,3
"MULTIPOLYGON (((100.784439 19.383501, 100.786467 19.375401, 100.837547 19.358811, 100.863183 19.363469, 100.921044 19.35366, 100.936692 19.360871, 100.950577 19.35356, 100.967071 19.359171, 100.983886 19.37982, 100.980622 19.3525, 100.995118 19.348541, 101.003418 19.335609, 101.024238 19.34742, 101.030861 19.336911, 101.024368 19.323669, 101.04396 19.29822, 100.965881 19.291679, 100.958032 19.263322, 100.942201 19.26479, 100.889794 19.245021, 100.871338 19.252439, 100.844857 19.226111, 100.801621 19.219708, 100.79351 19.241479, 100.781326 19.246812, 100.782531 19.26842, 100.768182 19.275221, 100.754851 19.308292, 100.757607 19.33454, 100.767968 19.346419, 100.767838 19.381019, 100.784439 19.383501)))",80,,เชียงกลาง,5509,3
"MULTIPOLYGON (((100.489861 18.27311, 100.523726 18.272222, 100.526749 18.24755, 100.534653 18.25018, 100.55568 18.232601, 100.575944 18.24007, 100.609292 18.235391, 100.632423 18.2443, 100.656921 18.22216, 100.682557 18.217671, 100.68959 18.191841, 100.698937 18.18409, 100.734451 18.18625, 100.752374 18.17955, 100.75843 18.16758, 100.749199 18.145089, 100.773454 18.12684, 100.77971 18.103381, 100.800461 18.11854, 100.819572 18.116051, 100.821502 18.080961, 100.770684 18.02329, 100.726952 18.03064, 100.694238 18.02298, 100.670022 18.04062, 100.6566 18.037161, 100.611366 18.04821, 100.550522 18.031611, 100.543801 18.014841, 100.527649 18.021512, 100.445573 18.023768, 100.423622 18.011571, 100.415832 18.019431, 100.404876 18.063229, 100.411408 18.07378, 100.397362 18.084489, 100.401519 18.09756, 100.393563 18.11694, 100.399331 18.134831, 100.418289 18.15336, 100.447998 18.157011, 100.461326 18.192329, 100.455749 18.212841, 100.47754 18.262551, 100.489861 18.27311)))",80,,นาหมื่น,5510,3
"MULTIPOLYGON (((100.841178 18.98813, 100.900627 18.980841, 100.917388 18.965111, 100.929864 18.966079, 100.942527 18.98163, 100.967178 18.97969, 100.973976 18.97043, 100.993155 18.97211, 101.001251 18.983191, 101.014092 18.97374, 101.039253 18.971871, 101.053963 18.95846, 101.094117 18.958761, 101.107299 18.947122, 101.107789 18.928601, 101.119187 18.91252, 101.162042 18.925939, 101.1755 18.899401, 101.194032 18.886392, 101.169617 18.887082, 101.162987 18.85695, 101.125525 18.863099, 101.110747 18.849741, 101.069992 18.84859, 101.033348 18.859211, 101.013153 18.85375, 101.008339 18.844579, 100.988579 18.844481, 100.963882 18.859541, 100.936988 18.860291, 100.923088 18.85274, 100.918343 18.863019, 100.88852 18.860362, 100.868728 18.90558, 100.831366 18.926771, 100.81482 18.926402, 100.812951 18.95005, 100.837837 18.9775, 100.83277 18.992289, 100.841178 18.98813)))",80,,สันติสุข,5511,3
